order_id,item_price,quantity,item_category,item_name,created_at_time,created_date,delivery_address1,delivery_address2,delivery_city,delivery_zipcode,delivery,created_at
ORD_00548,17.00,2.00,Pizza,Pizza Pepperoni Large,12:11:36,22-01-23,42 7th Parkway,,Queens,0007Q,TRUE,2023-01-22 12:11:36
ORD_00548,6.00,3.00,Beverage,7 Up 1.5l,12:11:36,22-01-23,42 7th Parkway,,Queens,0007Q,TRUE,2023-01-22 12:11:36
ORD_00548,16.00,7.00,Pizza,Pizza Diavola Regular,12:11:36,22-01-23,42 7th Parkway,,Queens,0007Q,TRUE,2023-01-22 12:11:36
ORD_00549,3.00,1.00,Beverage,Coca Cola 33cl,20:42:08,22-01-23,42 7th Parkway,,Queens,0007Q,FALSE,2023-01-22 20:42:08
ORD_00549,7.00,9.00,Side,Chicken Wings,20:42:08,22-01-23,42 7th Parkway,,Queens,0007Q,FALSE,2023-01-22 20:42:08
ORD_00550,18.00,5.00,Pizza,Pizza Parmigiana Large,11:23:09,22-01-23,42 7th Parkway,,Queens,0007Q,FALSE,2023-01-22 11:23:09
ORD_00551,17.00,5.00,Pizza,Pizza Pepperoni Large,21:00:22,22-01-23,28039 Sloan Drive,,Manhattan,0001M,TRUE,2023-01-22 21:00:22
ORD_00552,16.00,5.00,Pizza,Pizza Diavola Regular,22:38:22,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 22:38:22
ORD_00552,16.00,9.00,Pizza,Pizza Diavola Regular,22:38:22,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 22:38:22
ORD_00552,6.00,2.00,Dessert,Strawberry Ice Cream,22:38:22,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 22:38:22
ORD_00552,6.00,4.00,Beverage,7 Up 1.5l,22:38:22,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 22:38:22
ORD_00553,6.00,1.00,Beverage,Fanta 1.5l,13:17:19,22-01-23,76667 Lunder Trail,,Queens,0007Q,FALSE,2023-01-22 13:17:19
ORD_00553,15.00,2.00,Pizza,Pizza Parmigiana Regular,13:17:19,22-01-23,76667 Lunder Trail,,Queens,0007Q,FALSE,2023-01-22 13:17:19
ORD_00554,20.00,1.00,Pizza,Pizza Seafood Large,21:23:02,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:23:02
ORD_00554,5.00,4.00,Dessert,Chocolate Brownie,21:23:02,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:23:02
ORD_00554,6.00,1.00,Dessert,Vanilla Ice Cream,21:23:02,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:23:02
ORD_00554,19.00,1.00,Pizza,Pizza Diavola Large,21:23:02,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:23:02
ORD_00554,7.00,4.00,Dessert,Banoffee Pie,21:23:02,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:23:02
ORD_00555,6.00,2.00,Beverage,Coca Cola 1.5l,21:58:55,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:58:55
ORD_00555,3.00,1.00,Beverage,Coca Cola 33cl,21:58:55,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:58:55
ORD_00555,14.00,2.00,Pizza,Pizza Margherita Large,21:58:55,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 21:58:55
ORD_00556,15.00,7.00,Pizza,Pizza Pepperoni Regular,19:52:37,22-01-23,76667 Lunder Trail,,Queens,0007Q,FALSE,2023-01-22 19:52:37
ORD_00556,16.00,6.00,Pizza,Pizza Quattro Formaggi Regular,19:52:37,22-01-23,76667 Lunder Trail,,Queens,0007Q,FALSE,2023-01-22 19:52:37
ORD_00556,14.00,4.00,Pizza,Pizza Margherita Large,19:52:37,22-01-23,76667 Lunder Trail,,Queens,0007Q,FALSE,2023-01-22 19:52:37
ORD_00556,6.00,5.00,Dessert,Strawberry Ice Cream,19:52:37,22-01-23,76667 Lunder Trail,,Queens,0007Q,FALSE,2023-01-22 19:52:37
ORD_00556,3.00,7.00,Beverage,Coca Cola 33cl,19:52:37,22-01-23,76667 Lunder Trail,,Queens,0007Q,FALSE,2023-01-22 19:52:37
ORD_00557,17.00,3.00,Pizza,Pizza Hawaiian Large,10:51:45,22-01-23,76667 Lunder Trail,,Queens,0007Q,TRUE,2023-01-22 10:51:45
ORD_00558,19.00,6.00,Pizza,Pizza Diavola Large,21:56:07,22-01-23,9 Elmside Center,,Bronx,0004B,TRUE,2023-01-22 21:56:07
ORD_00558,16.00,3.00,Pizza,Pizza Quattro Formaggi Regular,21:56:07,22-01-23,9 Elmside Center,,Bronx,0004B,TRUE,2023-01-22 21:56:07
ORD_00558,16.00,7.00,Pizza,Pizza Diavola Regular,21:56:07,22-01-23,9 Elmside Center,,Bronx,0004B,TRUE,2023-01-22 21:56:07
ORD_00558,6.00,7.00,Dessert,Chocolate Ice Cream,21:56:07,22-01-23,9 Elmside Center,,Bronx,0004B,TRUE,2023-01-22 21:56:07
ORD_00559,7.00,8.00,Dessert,Banoffee Pie,11:37:21,22-01-23,9 Elmside Center,,Bronx,0004B,FALSE,2023-01-22 11:37:21
ORD_00560,16.00,3.00,Pizza,Pizza Diavola Regular,22:04:12,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 22:04:12
ORD_00560,15.00,9.00,Pizza,Pizza Parmigiana Regular,22:04:12,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 22:04:12
ORD_00560,7.00,3.00,Side,Caesar Salad,22:04:12,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 22:04:12
ORD_00561,6.00,4.00,Beverage,7 Up 1.5l,21:58:39,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 21:58:39
ORD_00561,5.00,6.00,Dessert,Fruit salad,21:58:39,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 21:58:39
ORD_00561,16.00,1.00,Pizza,Pizza Diavola Regular,21:58:39,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 21:58:39
ORD_00561,6.00,8.00,Dessert,Chocolate Ice Cream,21:58:39,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 21:58:39
ORD_00562,19.00,10.00,Pizza,Pizza Quattro Formaggi Large,20:05:48,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:05:48
ORD_00562,4.00,4.00,Beverage,Sparkling Water 1.5l,20:05:48,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:05:48
ORD_00562,4.00,3.00,Beverage,Sparkling Water 1.5l,20:05:48,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:05:48
ORD_00563,5.00,10.00,Dessert,Chocolate Brownie,11:10:43,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 11:10:43
ORD_00563,17.00,7.00,Pizza,Pizza Seafood Regular,11:10:43,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 11:10:43
ORD_00563,6.00,1.00,Dessert,Chocolate Ice Cream,11:10:43,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 11:10:43
ORD_00563,19.00,6.00,Pizza,Pizza Quattro Formaggi Large,11:10:43,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 11:10:43
ORD_00564,6.00,3.00,Beverage,7 Up 1.5l,20:09:28,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:09:28
ORD_00564,5.00,3.00,Dessert,Chocolate Brownie,20:09:28,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:09:28
ORD_00564,6.00,5.00,Beverage,Diet Coke 1.5l,20:09:28,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:09:28
ORD_00565,6.00,4.00,Beverage,Fanta 1.5l,20:51:12,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:51:12
ORD_00565,6.00,2.00,Beverage,Coca Cola 1.5l,20:51:12,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 20:51:12
ORD_00566,15.00,6.00,Pizza,Pizza Parmigiana Regular,11:40:47,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 11:40:47
ORD_00566,4.00,6.00,Beverage,Sparkling Water 1.5l,11:40:47,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 11:40:47
ORD_00566,17.00,2.00,Pizza,Pizza Pepperoni Large,11:40:47,22-01-23,78 Amoth Circle,,Bronx,0004B,FALSE,2023-01-22 11:40:47
ORD_00567,15.00,3.00,Pizza,Pizza Parmigiana Regular,13:17:17,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 13:17:17
ORD_00567,16.00,9.00,Pizza,Pizza Diavola Regular,13:17:17,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 13:17:17
ORD_00567,18.00,4.00,Pizza,Pizza Parmigiana Large,13:17:17,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 13:17:17
ORD_00568,6.00,4.00,Beverage,7 Up 1.5l,13:55:28,22-01-23,78 Amoth Circle,,Bronx,0004B,TRUE,2023-01-22 13:55:28
ORD_00569,6.00,2.00,Dessert,Vanilla Ice Cream,12:19:14,22-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-22 12:19:14
ORD_00569,7.00,7.00,Side,Chicken Wings,12:19:14,22-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-22 12:19:14
ORD_00570,7.00,5.00,Side,Chicken Wings,18:50:08,22-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-22 18:50:08
ORD_00570,20.00,8.00,Pizza,Pizza Seafood Large,18:50:08,22-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-22 18:50:08
ORD_00570,12.00,6.00,Pizza,Pizza Margherita Regular,18:50:08,22-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-22 18:50:08
ORD_00570,6.00,2.00,Dessert,Chocolate Ice Cream,18:50:08,22-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-22 18:50:08
ORD_00570,6.00,3.00,Beverage,Diet Coke 1.5l,18:50:08,22-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-22 18:50:08
ORD_00572,6.00,7.00,Dessert,Pistachio Ice Crearn,21:00:50,22-01-23,96245 7th Parkway,,Manhattan,0001M,TRUE,2023-01-22 21:00:50
ORD_00573,18.00,8.00,Pizza,Pizza Napolitana Large,22:48:14,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-22 22:48:14
ORD_00573,14.00,6.00,Pizza,Pizza Margherita Large,22:48:14,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-22 22:48:14
ORD_00573,16.00,7.00,Pizza,Pizza Napolitana Regular,22:48:14,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-22 22:48:14
ORD_00574,6.00,6.00,Dessert,Pistachio Ice Crearn,12:32:27,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 12:32:27
ORD_00574,5.00,5.00,Dessert,Fruit salad,12:32:27,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 12:32:27
ORD_00575,7.00,3.00,Side,Chicken Wings,13:55:38,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 13:55:38
ORD_00575,5.00,4.00,Side,Breadsticks,13:55:38,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 13:55:38
ORD_00575,17.00,8.00,Pizza,Pizza Seafood Regular,13:55:38,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 13:55:38
ORD_00577,5.00,6.00,Side,Breadsticks,12:25:20,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 12:25:20
ORD_00577,17.00,3.00,Pizza,Pizza Pepperoni Large,12:25:20,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 12:25:20
ORD_00578,6.00,5.00,Dessert,Pistachio Ice Crearn,19:54:31,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 19:54:31
ORD_00578,6.00,5.00,Beverage,7 Up 1.5l,19:54:31,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 19:54:31
ORD_00578,6.00,4.00,Dessert,Strawberry Ice Cream,19:54:31,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,TRUE,2023-01-22 19:54:31
ORD_00579,6.00,4.00,Dessert,Strawberry Ice Cream,12:08:10,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-22 12:08:10
ORD_00579,4.00,6.00,Beverage,Sparkling Water 1.5l,12:08:10,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-22 12:08:10
ORD_00579,18.00,5.00,Pizza,Pizza Napolitana Large,12:08:10,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-22 12:08:10
ORD_00579,15.00,4.00,Pizza,Pizza Hawaiian Regular,12:08:10,22-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-22 12:08:10
ORD_00580,17.00,8.00,Pizza,Pizza Hawaiian Large,19:29:06,23-01-23,178 Morning Place,Apt 1530,Bronx,0004B,FALSE,2023-01-23 19:29:06
ORD_00581,6.00,4.00,Beverage,Fanta 1.5l,20:16:48,23-01-23,77 Michigan Parkway,,Queens,0007Q,TRUE,2023-01-23 20:16:48
ORD_00581,6.00,10.00,Dessert,Strawberry Ice Cream,20:16:48,23-01-23,77 Michigan Parkway,,Queens,0007Q,TRUE,2023-01-23 20:16:48
ORD_00582,6.00,10.00,Side,Garlic Bread,10:34:08,23-01-23,77 Michigan Parkway,,Queens,0007Q,TRUE,2023-01-23 10:34:08
ORD_00582,3.00,3.00,Beverage,Coca Cola 33cl,10:34:08,23-01-23,77 Michigan Parkway,,Queens,0007Q,TRUE,2023-01-23 10:34:08
ORD_00583,14.00,6.00,Pizza,Pizza Margherita Large,11:36:22,23-01-23,77 Michigan Parkway,,Queens,0007Q,FALSE,2023-01-23 11:36:22
ORD_00583,18.00,4.00,Pizza,Pizza Parmigiana Large,11:36:22,23-01-23,77 Michigan Parkway,,Queens,0007Q,FALSE,2023-01-23 11:36:22
ORD_00583,19.00,3.00,Pizza,Pizza Diavola Large,11:36:22,23-01-23,77 Michigan Parkway,,Queens,0007Q,FALSE,2023-01-23 11:36:22
ORD_00584,17.00,3.00,Pizza,Pizza Pepperoni Large,10:56:37,23-01-23,77 Michigan Parkway,,Queens,0007Q,TRUE,2023-01-23 10:56:37
ORD_00584,17.00,1.00,Pizza,Pizza Pepperoni Large,10:56:37,23-01-23,77 Michigan Parkway,,Queens,0007Q,TRUE,2023-01-23 10:56:37
ORD_00585,15.00,4.00,Pizza,Pizza Parmigiana Regular,11:33:46,23-01-23,77 Michigan Parkway,,Queens,0007Q,TRUE,2023-01-23 11:33:46
ORD_00586,15.00,9.00,Pizza,Pizza Parmigiana Regular,22:50:52,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,FALSE,2023-01-23 22:50:52
ORD_00586,6.00,1.00,Beverage,Coca Cola 1.5l,22:50:52,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,FALSE,2023-01-23 22:50:52
ORD_00586,15.00,1.00,Pizza,Pizza Pepperoni Regular,22:50:52,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,FALSE,2023-01-23 22:50:52
ORD_00587,6.00,8.00,Beverage,Coca Cola 1.5l,12:33:06,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 12:33:06
ORD_00587,19.00,2.00,Pizza,Pizza Quattro Formaggi Large,12:33:06,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 12:33:06
ORD_00587,6.00,4.00,Dessert,Strawberry Ice Cream,12:33:06,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 12:33:06
ORD_00587,7.00,5.00,Dessert,Banoffee Pie,12:33:06,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 12:33:06
ORD_00587,5.00,2.00,Dessert,Chocolate Brownie,12:33:06,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 12:33:06
ORD_00588,7.00,2.00,Dessert,Banoffee Pie,20:33:02,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 20:33:02
ORD_00588,15.00,7.00,Pizza,Pizza Pepperoni Regular,20:33:02,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 20:33:02
ORD_00589,19.00,1.00,Pizza,Pizza Diavola Large,12:20:27,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,FALSE,2023-01-23 12:20:27
ORD_00589,6.00,10.00,Dessert,Strawberry Ice Cream,12:20:27,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,FALSE,2023-01-23 12:20:27
ORD_00591,12.00,1.00,Pizza,Pizza Margherita Regular,18:59:46,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 18:59:46
ORD_00591,7.00,4.00,Side,Chicken Wings,18:59:46,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 18:59:46
ORD_00592,15.00,3.00,Pizza,Pizza Hawaiian Regular,18:34:33,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 18:34:33
ORD_00592,20.00,4.00,Pizza,Pizza Seafood Large,18:34:33,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 18:34:33
ORD_00593,3.00,2.00,Beverage,Fanta 33cl,22:03:10,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,FALSE,2023-01-23 22:03:10
ORD_00593,7.00,8.00,Side,Caesar Salad,22:03:10,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,FALSE,2023-01-23 22:03:10
ORD_00594,16.00,5.00,Pizza,Pizza Quattro Formaggi Regular,13:58:00,23-01-23,2852 Brentwood Parkway,,Bronx,0004B,TRUE,2023-01-23 13:58:00
ORD_00595,6.00,4.00,Beverage,Fanta 1.5l,21:55:55,23-01-23,3 Erie Way,,Staten Island,0010SI,TRUE,2023-01-23 21:55:55
ORD_00596,2.00,2.00,Beverage,Sparkling Water 33cl,22:36:32,23-01-23,819 Schurz Center,,Bronx,0004B,FALSE,2023-01-23 22:36:32
ORD_00597,4.00,4.00,Beverage,Sparkling Water 1.5l,22:39:26,23-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-23 22:39:26
ORD_00597,7.00,8.00,Side,Chicken Wings,22:39:26,23-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-23 22:39:26
ORD_00598,6.00,4.00,Beverage,7 Up 1.5l,19:42:43,23-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-23 19:42:43
ORD_00598,16.00,1.00,Pizza,Pizza Quattro Formaggi Regular,19:42:43,23-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-23 19:42:43
ORD_00598,18.00,7.00,Pizza,Pizza Napolitana Large,19:42:43,23-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-23 19:42:43
ORD_00598,19.00,3.00,Pizza,Pizza Diavola Large,19:42:43,23-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-23 19:42:43
ORD_00599,17.00,10.00,Pizza,Pizza Hawaiian Large,13:53:23,23-01-23,8 Leroy Court,,Brooklyn,0005B,FALSE,2023-01-23 13:53:23
ORD_00600,6.00,1.00,Dessert,Chocolate Ice Cream,13:36:18,23-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-23 13:36:18
ORD_00600,15.00,3.00,Pizza,Pizza Hawaiian Regular,13:36:18,23-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-23 13:36:18
ORD_00600,5.00,5.00,Dessert,Chocolate Brownie,13:36:18,23-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-23 13:36:18
ORD_00600,3.00,5.00,Beverage,Fanta 33cl,13:36:18,23-01-23,96245 7th Parkway,,Manhattan,0001M,FALSE,2023-01-23 13:36:18
ORD_00601,6.00,7.00,Dessert,Vanilla Ice Cream,10:49:45,23-01-23,96245 7th Parkway,,Manhattan,0001M,TRUE,2023-01-23 10:49:45
ORD_00602,15.00,4.00,Pizza,Pizza Hawaiian Regular,11:19:57,23-01-23,28039 Sloan Drive,,Manhattan,0001M,TRUE,2023-01-23 11:19:57
ORD_00602,18.00,3.00,Pizza,Pizza Parmigiana Large,11:19:57,23-01-23,28039 Sloan Drive,,Manhattan,0001M,TRUE,2023-01-23 11:19:57
ORD_00602,5.00,1.00,Dessert,Fruit salad,11:19:57,23-01-23,28039 Sloan Drive,,Manhattan,0001M,TRUE,2023-01-23 11:19:57
ORD_00602,7.00,4.00,Dessert,Banoffee Pie,11:19:57,23-01-23,28039 Sloan Drive,,Manhattan,0001M,TRUE,2023-01-23 11:19:57
ORD_00602,6.00,2.00,Side,Garlic Bread,11:19:57,23-01-23,28039 Sloan Drive,,Manhattan,0001M,TRUE,2023-01-23 11:19:57
ORD_00603,16.00,6.00,Pizza,Pizza Napolitana Regular,22:31:53,23-01-23,28039 Sloan Drive,,Manhattan,0001M,FALSE,2023-01-23 22:31:53
ORD_00604,14.00,9.00,Pizza,Pizza Margherita Large,21:51:43,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 21:51:43
ORD_00604,12.00,2.00,Pizza,Pizza Margherita Regular,21:51:43,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 21:51:43
ORD_00604,17.00,8.00,Pizza,Pizza Seafood Regular,21:51:43,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 21:51:43
ORD_00604,6.00,10.00,Beverage,7 Up 1.5l,21:51:43,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 21:51:43
ORD_00604,7.00,7.00,Side,Caesar Salad,21:51:43,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 21:51:43
ORD_00605,18.00,3.00,Pizza,Pizza Parmigiana Large,18:31:23,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 18:31:23
ORD_00605,19.00,1.00,Pizza,Pizza Diavola Large,18:31:23,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 18:31:23
ORD_00605,2.00,4.00,Beverage,Sparkling Water 33cl,18:31:23,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 18:31:23
ORD_00606,3.00,3.00,Beverage,Coca Cola 33cl,20:17:31,23-01-23,683 Macpherson Road,,Manhattan,0001M,FALSE,2023-01-23 20:17:31
ORD_00606,2.00,5.00,Beverage,Sparkling Water 33cl,20:17:31,23-01-23,683 Macpherson Road,,Manhattan,0001M,FALSE,2023-01-23 20:17:31
ORD_00607,6.00,3.00,Dessert,Vanilla Ice Cream,22:46:20,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 22:46:20
ORD_00607,19.00,6.00,Pizza,Pizza Diavola Large,22:46:20,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 22:46:20
ORD_00608,6.00,8.00,Dessert,Chocolate Ice Cream,18:55:38,23-01-23,683 Macpherson Road,,Manhattan,0001M,TRUE,2023-01-23 18:55:38
ORD_00609,17.00,4.00,Pizza,Pizza Pepperoni Large,22:14:45,23-01-23,03 Northview Court,9th Floor,Manhattan,0001M,FALSE,2023-01-23 22:14:45
ORD_00610,15.00,6.00,Pizza,Pizza Parmigiana Regular,22:44:54,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 22:44:54
ORD_00610,3.00,2.00,Beverage,Fanta 33cl,22:44:54,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 22:44:54
ORD_00611,5.00,7.00,Dessert,Fruit salad,22:49:55,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 22:49:55
ORD_00611,6.00,7.00,Dessert,Chocolate Ice Cream,22:49:55,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 22:49:55
ORD_00612,17.00,5.00,Pizza,Pizza Hawaiian Large,10:56:16,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 10:56:16
ORD_00612,5.00,2.00,Dessert,Chocolate Brownie,10:56:16,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 10:56:16
ORD_00613,15.00,3.00,Pizza,Pizza Hawaiian Regular,11:07:23,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 11:07:23
ORD_00613,7.00,8.00,Side,Caesar Salad,11:07:23,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 11:07:23
ORD_00613,6.00,1.00,Beverage,Coca Cola 1.5l,11:07:23,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 11:07:23
ORD_00614,3.00,5.00,Beverage,Diet Coke 33cl,11:40:30,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 11:40:30
ORD_00614,12.00,7.00,Pizza,Pizza Margherita Regular,11:40:30,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 11:40:30
ORD_00614,6.00,5.00,Beverage,Coca Cola 1.5l,11:40:30,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 11:40:30
ORD_00615,4.00,7.00,Beverage,Sparkling Water 1.5l,20:05:57,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 20:05:57
ORD_00615,6.00,1.00,Beverage,Coca Cola 1.5l,20:05:57,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 20:05:57
ORD_00616,4.00,7.00,Beverage,Sparkling Water 1.5l,12:12:59,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 12:12:59
ORD_00616,12.00,1.00,Pizza,Pizza Margherita Regular,12:12:59,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 12:12:59
ORD_00616,16.00,7.00,Pizza,Pizza Napolitana Regular,12:12:59,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 12:12:59
ORD_00616,17.00,6.00,Pizza,Pizza Seafood Regular,12:12:59,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 12:12:59
ORD_00616,6.00,2.00,Side,Garlic Bread,12:12:59,23-01-23,7530 Elka Place,,Brooklyn,0005B,FALSE,2023-01-23 12:12:59
ORD_00617,6.00,2.00,Dessert,Pistachio Ice Crearn,13:09:33,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 13:09:33
ORD_00617,16.00,4.00,Pizza,Pizza Quattro Formaggi Regular,13:09:33,23-01-23,7530 Elka Place,,Brooklyn,0005B,TRUE,2023-01-23 13:09:33
